gene_name	E10.5_Brain	E12.5_Brain	E14.5_Brain	E16.5_Brain	P0_Brain	P21_Brain	8W_Brain
Mob1b	28.3145501	32.27629947	33.3719589	26.82542017	14.61655555	11.32556022	33.27068984
Atp6v1b1	0	0	0	0	0	0	0
Vax1	2.004569918	11.87947133	8.5908013	3.311780267	3.480132273	0.333104712	0.978549701
Atp6v1b2	90.20564632	99.29444906	156.616916	161.9460551	184.4470105	444.0285817	529.3953884
Eps15l1	38.08682845	39.67295143	51.21439237	39.74136321	39.67350791	19.98628275	25.93156708
Tep1	4.510282316	3.137973559	4.29540065	1.98706816	0.696026455	1.998628275	0.978549701
Ttc5	58.13252763	95.93233453	75.66513453	71.20327575	67.16655287	36.97462308	32.29214014
Osgep	60.88881127	47.96616727	42.29317563	40.73489729	40.71754759	33.97668067	35.7170641
Aamp	132.0510434	121.7085459	128.5316041	140.0883053	153.12582	152.5619583	128.1900109
Tmbim1	5.512567275	4.258678402	5.617062389	7.948272642	8.352317455	36.64151837	38.6527132
Arpc2	234.7852517	254.3999993	273.2535644	281.1701447	281.1946876	262.4865134	323.8999511
Kmt2b	26.05940894	27.7934801	36.67611324	26.49424214	26.10099205	8.993827237	20.54954373
Zbtb32	0	0.224140969	0	0	0	0.333104712	0
Etv2	0.25057124	0	0	0	0	0	0
Upk1a	0.25057124	0.224140969	0.330415435	1.324712107	0.696026455	0.333104712	0
Tmem147	82.18736665	94.13920678	124.2362034	130.1529645	171.5705211	169.8834034	128.6792857
Rps9	2288.968275	2127.097791	1558.900021	1673.111391	1437.294629	726.5013779	451.1114123
Tfpt	24.30541026	26.67277526	33.70237433	36.76076097	31.32119046	26.648377	45.99183596
Susd2	1.002284959	0.672422906	0.991246304	2.318246187	3.480132273	0.999314137	3.914198805
Ggt5	0.25057124	1.120704843	3.634569781	1.324712107	2.784105818	0.999314137	1.467824552
Ggt1	2.505712398	0.448281937	2.312908042	1.324712107	1.044039682	1.665523562	1.957099403
Crip2	81.93679541	146.1399115	212.7875399	228.1816604	249.8734972	171.8820316	146.2931803
Crip1	48.10967804	28.91418494	19.82492608	27.15659819	16.00860846	23.9835393	16.63534492
Cbfa2t3	1.503427439	19.72440523	46.58857628	18.21479147	11.13642327	8.660722524	21.03881858
Fbln1	90.45621756	46.62132145	37.66735955	41.39725334	27.84105818	6.995198962	14.18897067
Pgrmc1	214.9901237	334.1941841	415.9930322	425.2325863	524.1079203	352.4247858	253.4443726
Gcat	62.64280995	31.15559463	9.912463039	19.53950358	17.74867459	26.98148171	19.57099403
Tek	9.271135872	7.844933899	14.20786369	9.604162775	9.396357137	6.662094249	6.849847909
Mpl	0.25057124	0	0	0	0	0	0.489274851
Elovl1	26.30998018	16.13814973	20.81617238	19.8706816	16.70463491	47.30086917	30.33504074
Med8	79.93222549	70.60440509	56.50103932	52.32612822	35.84536241	23.65043459	32.29214014
Hyi	8.519422153	8.741497773	20.48575695	22.85128384	41.76158727	22.65112045	11.74259642
Cdc20	127.0396186	90.10466935	27.42448107	21.85774976	18.44470105	0.333104712	0.978549701
Adamts4	2.505712398	1.793127748	1.652077173	1.98706816	2.088079364	10.6593508	4.892748506
Nectin4	0.751713719	0.672422906	2.973738912	1.655890134	1.392052909	3.331047125	3.424923954
Pfdn2	129.545331	144.1226428	164.8773019	138.4324152	124.2407221	108.5921363	141.8897067
Rnf114	64.8979511	87.86325966	83.59510496	68.88502956	63.68642059	73.28303674	61.15935633
Steep1	33.07540365	30.93145366	23.45949586	25.83188609	20.53278041	32.31115711	49.41675991
Neurl1a	4.259711076	10.08634358	24.12032673	23.84481792	33.06125659	75.61476973	133.0827594
Srm	114.0099141	96.82889841	108.0458471	137.4388811	136.0731719	101.2638326	79.75180065
Epha2	4.760853556	4.258678402	2.973738912	3.311780267	1.044039682	0.333104712	1.957099403
Rbm14	75.42194317	62.31118925	52.53605411	42.39078742	29.23311109	14.65660735	23.97446768
Actn3	14.53313191	5.155242276	9.582047604	4.636492374	7.308277773	13.3241885	6.360573058
A530013C23Rik	0	0	0	0	0	0	0
Zdhhc24	7.767708433	8.741497773	13.21661739	15.23418923	10.44039682	13.65729321	20.06026888
Slc34a3	0	0	0	0	0	0	0.489274851
Ndor1	13.78141819	12.1036123	13.21661739	9.272984749	9.048343909	7.328303674	8.806947311
Nsmf	22.30084034	53.56969148	69.38724127	97.03516183	167.7423756	453.022409	513.7385932
Pdk1	25.30769522	18.15541845	17.51201804	26.82542017	21.22880686	24.31664401	48.92748506
Ptbp1	213.4866963	115.6567398	64.10059432	62.26146903	31.66920368	12.99108379	16.14607007
Mvd	34.82940233	32.0521585	50.5535615	57.29379863	69.95065868	39.63946078	20.06026888
Cyba	39.59025589	25.77621138	25.11157303	24.17599595	28.53708464	25.98216757	16.14607007
Itih3	0	0	1.321661739	2.980602241	9.048343909	27.31458642	23.48519283
Stimate	9.020564632	8.069074867	13.54703282	13.24712107	8.700330682	9.660036662	11.74259642
Sfmbt1	11.27570579	12.55189424	12.22537108	8.941806722	5.220198409	4.663465975	11.25332156
Itih1	0	0	0	0	1.044039682	0	0
Ihh	0	0	0.330415435	0	0.348013227	0.666209425	0.489274851
Atp7b	2.004569918	2.465550654	3.304154346	4.305314348	2.088079364	0	0.489274851
Defb2	0	0	0	0.331178027	0.348013227	0	0
Slc4a1	55.37624399	9.638061647	22.46824955	3.311780267	2.784105818	1.665523562	0
Rundc3a	28.81569258	151.5192947	207.8313084	220.8957438	252.3095898	401.3911785	415.883623
Slc4a3	7.517137194	17.48299555	49.89273063	53.98201836	60.55430155	61.62437181	74.3697773
Cdt1	52.11881788	32.50044044	12.55578652	10.26651883	5.916224864	1.33241885	2.935649104
Runx1t1	10.52399207	38.55224659	119.2799719	67.56031745	25.75297882	8.993827237	12.72114612
Snai3	0	0.224140969	0	0	0	0.666209425	0.978549701
Aprt	199.7052781	126.1913653	92.5163217	119.5552677	139.9013174	82.60996869	71.92340304
Gtf2h1	39.84082713	42.58678402	39.31943672	39.74136321	36.54138887	41.63808906	35.7170641
Hfe	1.753998678	1.120704843	2.973738912	4.967670401	3.132119046	3.99725655	3.424923954
Abhd1	0.25057124	1.120704843	1.982492608	0.331178027	2.436092591	3.664151837	3.914198805
Slc5a6	7.767708433	10.75876649	22.46824955	19.20832555	28.53708464	10.6593508	19.08171917
Tcf23	0	0	0	0	0	0.333104712	0
Nphs1	0.25057124	0.224140969	0	0.99353408	0	0.333104712	0.489274851
Aplp1	48.61082052	296.9867833	579.8790878	663.6807656	823.747309	1220.495666	1293.15343
Qrich1	87.69993392	103.1048455	86.56884387	87.76217708	62.29436768	41.63808906	68.49847909
P4htm	3.006854877	10.53462552	16.1903563	18.21479147	32.71324336	84.60859697	79.2625258
Usp19	43.09825324	45.94889855	53.85771584	58.28733271	36.88940209	37.64083251	59.20225693
Pola1	49.36253424	36.53497787	10.57329391	8.941806722	4.872185182	1.998628275	1.957099403
Cdc42	422.7136815	418.2470473	505.535615	571.9444522	620.8555975	400.3918644	341.5138457
Pknox1	14.53313191	24.2072246	24.7811576	24.17599595	14.61655555	6.328989537	9.296222162
D130043K22Rik	0.751713719	1.56898678	4.625816085	5.630026455	6.264238091	15.9890262	22.99591798
Gmnn	142.5750354	69.03541831	12.55578652	14.57183318	7.656291	5.995884824	3.914198805
Acot13	51.11653292	39.00052852	31.71988172	43.3843215	44.54569309	134.2411991	124.2758121
Zfp184	14.78370315	24.2072246	11.89495565	13.5782991	4.176158727	1.33241885	2.446374253
Cyp27b1	0	0	0	0	0	0	0
Cdk4	1255.863054	971.2028166	403.7676611	434.1743931	291.6350845	67.62025663	58.71298208
B4galnt1	1.503427439	15.91400877	73.68264192	66.8979614	81.08708196	79.27892157	113.5117653
Mettl1	20.7974129	15.01744489	9.582047604	11.59123094	12.87648941	12.99108379	8.806947311
Tspan31	107.9962043	93.46678388	82.93427409	67.89149548	57.07416928	67.62025663	91.49439707
Kif5b	94.21478616	107.8118059	99.45504582	99.02222999	73.77880418	89.93827237	183.478069
Saal1	46.10510812	32.0521585	15.52952543	20.53303766	16.35662168	10.99245551	8.317672461
Tph2	0	1.56898678	5.947477823	6.623560535	9.048343909	2.997942412	1.467824552
Krt23	0.25057124	0	0.660830869	0.662356053	0.696026455	0	0.489274851
Cnp	9.020564632	13.44845811	30.06780455	32.12426859	70.99469837	791.1236921	520.0991662
Odad4	2.004569918	0.896563874	1.652077173	1.655890134	2.436092591	1.33241885	2.446374253
Sulf2	77.17594185	56.70766504	126.8795269	83.45686274	87.00330682	57.29401054	76.3268767
Sod2	47.10739308	56.48352407	69.38724127	71.8656318	78.65098937	102.9293562	116.4474145
Tmco6	11.52627703	14.34502199	7.929970431	9.604162775	9.048343909	9.660036662	12.23187127
Stambp	10.02284959	21.06925104	43.28442194	35.76722689	44.89370632	27.31458642	25.93156708
Ezh1	4.510282316	10.53462552	22.46824955	21.52657174	20.53278041	27.31458642	44.03473656
Hap1	19.5445567	58.50079279	165.8685482	172.5437519	362.9777961	59.29263882	43.54546171
P3h4	23.05255406	18.82784136	15.85994086	22.85128384	20.88079364	20.31938746	16.14607007
Ctnnb1	831.6459448	976.8063409	593.4261206	666.6613678	530.3721584	403.0567021	318.0286529
Eif1b	146.8347465	226.1582372	203.2054923	279.5142546	242.5652194	221.1815291	174.6711217
Chrd	2.255141158	4.258678402	9.582047604	9.604162775	5.220198409	12.32487436	35.22778925
Psmd2	268.8629403	234.899735	237.5686975	245.4029178	188.275156	165.2199374	183.478069
Syngr3	1.503427439	27.7934801	88.88175192	114.9187753	214.7241612	239.1691836	164.3963498
Vars1	104.9893495	68.58713637	51.87522324	48.68316993	32.36523014	15.9890262	27.88866649
Vwa7	0.25057124	0.224140969	0	0	0	0.333104712	0.978549701
Hspa1l	0.25057124	0.224140969	0.660830869	0	1.392052909	0.666209425	0.978549701
Slc44a4	0	0	0.330415435	0.331178027	0	0.666209425	0
Msh5	3.257426117	2.017268717	1.321661739	1.655890134	0.696026455	0.999314137	0.978549701
Abhd16a	21.29855538	29.81074881	41.63234476	55.63790849	59.16224864	97.26657604	77.3054264
Neu1	7.015994714	11.87947133	21.47700325	18.5459695	30.625164	45.63534561	39.6312629
Ddah2	269.8652252	396.0570914	247.4811605	303.6902505	280.150648	36.64151837	16.14607007
Clic1	175.6504391	122.6051098	69.71765671	76.8333022	58.46622218	27.98079585	12.23187127
Lsm2	137.8141819	104.8979733	63.10934801	56.63144257	52.54999732	20.98559689	12.72114612
Pole	33.32597489	14.12088102	8.921216735	5.630026455	5.220198409	0.999314137	3.424923954
Atp1a2	3.006854877	12.32775327	70.70890301	88.75571117	122.500656	263.8189323	491.7212249
Atp1a4	0	0	0	0	0	0	0
Casq1	2.255141158	3.362114528	2.643323477	4.636492374	1.392052909	0.666209425	1.957099403
Stx1a	3.758568597	13.22431714	57.82270106	43.71549953	98.13973009	225.1787856	203.049063
Zfp775	5.763138515	12.1036123	12.22537108	14.24065515	7.308277773	5.995884824	6.849847909
Scube2	1.252856199	0.896563874	1.652077173	0.99353408	1.044039682	0.666209425	0.978549701
Mrpl49	46.85682184	37.20740078	34.3632052	31.46191254	28.53708464	32.31115711	21.03881858
Dennd2c	2.255141158	0.672422906	2.312908042	1.655890134	1.740066136	0	0
Mark3	67.90480598	93.91506581	99.45504582	113.5940632	100.9238359	49.29949744	55.77733297
Gatad1	89.70450384	78.67347995	68.39599497	71.20327575	64.03443382	74.9485603	82.19817491
M6pr	73.91851574	58.27665182	45.26691454	44.37785558	46.98178568	88.93895823	76.81615155
Lrrc8a	17.53998678	29.58660785	37.99777498	29.47484438	16.00860846	11.99176965	26.91011679
Mc5r	0	0.448281937	2.643323477	1.655890134	1.740066136	1.33241885	0.489274851
Ppp2r1a	217.2452649	309.0903956	495.9535674	465.6363056	510.1873912	493.3280792	512.2707686
Fance	24.30541026	23.98308363	18.1728489	24.17599595	31.32119046	20.98559689	17.12461977
Tinf2	41.34425456	26.00035235	15.19910999	14.9030112	14.61655555	14.32350264	8.806947311
Tssk4	0.50114248	0.224140969	0.991246304	0.331178027	0.696026455	0	0
Hapln4	0.50114248	0	0.991246304	0.99353408	2.784105818	36.64151837	87.09092341
Dus3l	17.79055802	23.31066073	34.3632052	43.05314348	38.281455	26.98148171	40.12053775
Gtpbp3	25.30769522	12.1036123	12.55578652	16.89007936	19.1407275	23.65043459	12.72114612
Tgfbr1	133.3038996	108.4842288	65.75267149	54.97555244	26.7970185	11.99176965	17.61389462
Homer1	11.52627703	14.79330392	14.20786369	20.20185963	14.61655555	64.62231422	92.96222162
Rad51c	12.27799075	10.08634358	6.608308693	3.974136321	2.784105818	3.664151837	1.467824552
Gabrb2	6.013709755	17.70713651	49.23189976	32.45544662	39.32549468	100.2645185	175.6496714
Cav1	8.519422153	16.3622907	25.7724039	34.77369281	20.53278041	13.99039792	10.76404671
Arpp19	159.6138797	101.0875768	67.7351641	64.24853719	60.20628832	324.7770947	271.0582673
Bcl2l1	41.09368332	95.93233453	98.13338409	102.0028322	95.00761105	97.26657604	113.0224905
Khsrp	113.5087716	112.9670481	105.4025236	83.45686274	39.67350791	24.31664401	71.43412819
Dio2	1.252856199	0	0.330415435	1.655890134	3.480132273	38.30704193	27.39939164
Ccdc124	111.5042017	117.8981494	124.8970343	120.5488017	107.5360872	123.2487436	147.27173
Cct4	507.4067606	385.2983249	282.835612	284.813103	215.4201877	114.2549164	113.0224905
Trappc2b	49.36253424	62.53533022	42.62359107	51.33259414	48.37383859	59.29263882	36.20633895
Cpt1c	5.512567275	11.4311894	20.81617238	21.85774976	26.7970185	51.96433514	86.60164856
Twist2	11.27570579	8.293215836	0.991246304	0.99353408	2.088079364	1.33241885	0.978549701
Zfp655	17.53998678	32.50044044	21.14658782	22.18892779	12.87648941	26.648377	24.95301738
Rhoa	209.4775565	181.1059026	188.0063823	159.6278089	167.7423756	131.9094661	165.8641744
Zmiz1	47.8591068	89.43224644	158.9298241	77.49565826	59.16224864	25.98216757	61.15935633
Ankrd26	11.02513455	12.55189424	9.912463039	13.5782991	6.612251318	4.663465975	7.82839761
Aldh16a1	24.05483902	22.86237879	15.52952543	15.23418923	12.52847618	9.326931949	7.82839761
Prrg2	10.52399207	11.4311894	8.5908013	9.272984749	12.52847618	12.65797907	5.382023357
Hnrnph1	861.2133511	774.6311872	576.9053489	556.3790849	340.7049495	128.578419	238.7661271
Ift43	34.32825985	37.65568271	16.85118717	23.84481792	14.61655555	18.98696861	14.67824552
Id3	378.6131433	134.2604402	109.0370934	97.03516183	145.469529	94.93484305	73.3912276
Tcap	1.503427439	0.224140969	0.991246304	0	0	12.32487436	7.33912276
Arid1a	86.44707773	114.9843169	138.7744825	83.45686274	45.58973277	22.31801574	62.62718088
Crlf1	4.510282316	0.224140969	5.947477823	9.935340802	18.44470105	8.993827237	13.69969582
Ctsd	99.47678219	148.6054621	200.8925843	251.0329443	356.713558	553.6200321	383.5914829
Rplp1	5641.110321	3890.638932	2625.481044	3165.730758	4231.492831	2940.648402	2133.238349
Cabs1	0	0	0	0	0	0	0
Hmgcll1	5.512567275	15.6898678	22.13783412	16.89007936	18.44470105	5.662780112	12.23187127
Ttc9b	3.507997357	58.72493376	155.9560851	199.0379941	278.4105818	456.6865608	285.2472379
Phox2a	2.004569918	0.224140969	6.277893258	2.318246187	2.784105818	0	0
Abhd8	46.6062506	92.79436097	126.8795269	139.7571273	207.4158835	446.6934194	283.7794134
Ift22	49.86367672	53.34555051	42.29317563	55.63790849	61.59834123	87.93964409	56.75588267
Fzd3	17.03884431	14.12088102	6.277893258	4.305314348	2.088079364	2.997942412	1.467824552
1700008O03Rik	0.25057124	0.448281937	3.634569781	5.961204481	4.524171955	4.330361262	3.424923954
Mid1ip1	22.30084034	58.27665182	77.64762714	101.0092982	114.844365	130.910152	107.1511923
Ap2s1	154.8530262	194.3302197	288.122259	271.2348039	338.6168702	384.0697335	270.0797176
Fgfrl1	16.28713059	13.00017617	6.938724127	8.941806722	10.09238359	11.65866494	17.61389462
Brme1	1.753998678	2.689691622	2.973738912	3.311780267	2.436092591	2.997942412	1.957099403
Fhl2	7.517137194	4.931101308	20.15534151	15.23418923	21.57682009	60.29195296	61.64863118
Emc10	89.70450384	121.260264	153.3127617	172.5437519	258.2258146	265.4844558	250.9979984
Clstn3	5.512567275	28.91418494	105.0721082	89.74924525	159.0420449	213.187016	310.2002553
Fbxw9	16.03655935	29.81074881	45.92774541	56.9626206	64.38244705	22.98422516	17.12461977
Spib	0.25057124	0	0.330415435	0	0	0.333104712	0
Fnbp4	24.5559815	28.465903	29.40697368	27.15659819	19.83675396	6.995198962	26.91011679
Cers4	3.758568597	7.62079293	13.54703282	15.89654528	20.18476718	13.65729321	21.52809343
Scrn3	13.78141819	8.965638741	7.269139562	5.298848428	3.8281455	23.31732987	20.54954373
Phax	77.42651309	71.50096896	79.63011975	74.18387799	72.7347645	38.97325136	35.22778925
Tle1	49.86367672	80.69074867	62.77893258	53.3196623	45.58973277	38.97325136	43.54546171
1700109H08Rik	0	0.224140969	0	0	0	0	0
Relt	2.505712398	1.56898678	2.973738912	3.311780267	5.220198409	15.65592149	9.785497013
Snrpb2	223.0084034	195.8992065	96.81172235	83.45686274	73.08277773	34.6428901	39.14198805
Ubc	238.5438203	350.1081928	626.7980795	513.6571195	367.501968	350.7592622	370.3810619
Prpf31	106.9939194	86.51841385	63.10934801	61.930291	54.98608991	56.62780112	50.88458447
Sertad1	13.28027571	7.172510993	6.938724127	3.311780267	5.916224864	16.65523562	11.25332156
Carhsp1	119.5224814	180.8817616	165.2077173	142.0753735	109.9721798	33.64357596	53.33095872
Elk3	15.03427439	9.18977971	14.86869456	10.92887488	8.004304228	4.330361262	5.871298208
Herpud2	22.30084034	31.82801753	36.67611324	36.76076097	30.625164	36.64151837	51.86313417
Rdh13	23.3031253	27.34519816	28.74614281	34.11133675	30.625164	12.32487436	21.03881858
Adam21	0.25057124	0.224140969	0.330415435	0.662356053	0.348013227	0.333104712	0
Nutf2	276.6306487	210.0200875	135.8007436	122.8670479	100.2278095	55.62848698	53.82023357
Arpc5	141.8233217	203.0717175	243.8465908	286.1378151	280.8466744	149.5640159	161.9499756
Rnf151	0.25057124	0.672422906	0	0	0	0	0.978549701
Elavl2	61.89109623	181.3300435	202.5446614	161.9460551	111.3642327	55.62848698	60.18080663
Pou2f2	0	0	0.330415435	0	0	0	0
Mgst1	38.33739969	29.36246688	34.69362064	23.18246187	47.32979891	20.31938746	18.10316947
Nfib	9.020564632	125.7430833	140.7569752	221.8892779	77.25893646	30.31252883	76.81615155
Rab25	2.255141158	0	0.330415435	0	0	0	0
Ubqln4	56.37852895	70.15612315	84.58635127	76.50212418	55.33410314	57.29401054	109.1082917
Rbfox1	0.50114248	23.75894266	137.4528208	110.6134609	108.5801269	146.5660735	246.1052499
Rps18	3272.460392	2546.465543	1531.47554	1563.160286	1587.636343	740.4917758	530.8632129
Rpl10	2920.658371	2478.55083	1668.92836	1617.804661	1175.588682	549.9558803	677.6456681
Rps15a	3752.053745	3451.322633	1615.731475	1868.837605	1998.987978	894.0530483	475.5751548
Ncaph2	118.0190539	113.863612	74.34347279	90.4116013	77.25893646	76.94718858	80.2410755
Hipk1	30.31912001	47.06960339	44.60608368	36.76076097	24.36092591	25.31595815	77.3054264
Gprc5b	16.28713059	23.75894266	22.13783412	16.55890134	17.74867459	80.61134042	83.17672461
Man1a2	25.30769522	26.00035235	43.28442194	32.78662465	25.75297882	41.97119377	68.98775394
Tppp2	0	0	0	0	0	0	0
Acyp1	41.84539704	63.65603506	42.62359107	40.73489729	46.63377246	81.94375927	43.54546171
Cldn13	3.758568597	0.224140969	3.304154346	0	0	0.333104712	0
Cd163	0	0.224140969	0.991246304	1.324712107	1.044039682	1.33241885	2.446374253
Hdac5	28.3145501	67.46643153	80.29095062	88.42453314	70.99469837	94.26863363	115.4688648
Rala	88.70221888	136.0535679	174.4593495	206.3239107	183.0549576	76.61408387	68.98775394
Vdac3	334.2620339	308.4179727	302.3301227	347.40575	380.7264707	255.8244192	198.6455894
Vps72	102.9847796	146.3640525	117.6278947	103.3275443	79.34701582	29.97942412	27.39939164
Gabpa	45.60396564	37.65568271	28.08531194	27.81895425	20.18476718	8.993827237	16.63534492
Bmp7	17.79055802	13.67259908	14.53827912	16.89007936	8.352317455	3.664151837	6.360573058
Dynll1	951.4189975	822.1490726	637.3713734	707.3962651	669.9254625	932.3600902	668.8387208
Pdcl	61.38995375	85.84599095	55.84020845	57.62497665	36.19337564	21.98491102	30.33504074
Tmem184b	28.81569258	28.465903	33.04154346	28.81248833	22.62085977	32.97736653	36.6956138
Rsph14	0	0.448281937	0.991246304	0	0.696026455	0.999314137	0.978549701
Nf2	41.84539704	73.06995574	111.6804169	104.9834345	84.56721423	40.97187963	59.20225693
Cabp7	0.50114248	2.017268717	3.304154346	10.26651883	8.004304228	58.29332468	112.5332156
Zmat5	37.33511473	35.86255496	27.75489651	29.80602241	46.63377246	49.29949744	26.91011679
Ewsr1	240.7989614	281.9693384	218.7350177	213.2786492	131.2009867	74.9485603	127.2114612
Ap1b1	22.80198282	40.5695153	84.9167667	60.27440087	67.86257932	85.27480639	104.704818
Derl3	0.751713719	0.448281937	0.660830869	0.662356053	0.348013227	3.664151837	3.424923954
Gstt4	0	0	0	0	0	0	0
Tbx1	4.009139837	0.448281937	2.973738912	2.980602241	1.392052909	0.666209425	1.957099403
Gnat2	0	0	0	0	0.348013227	0	0
Bcl2l13	47.10739308	40.79365627	32.71112803	29.47484438	28.53708464	23.65043459	26.42084193
2610028H24Rik	0	0	0	0.331178027	0	0	0
Spatc1l	0	0	0	0	0	0	0
Dqx1	0.25057124	0	0.330415435	0	0	0	0.489274851
Ccl8	0	0	0	0	0	0	0
Lnpk	16.03655935	17.48299555	28.74614281	19.20832555	14.61655555	24.31664401	32.29214014
Prr29	0	0	0	0	0.696026455	0	0
Mymk	0	0	0	0.662356053	0	0.333104712	0.489274851
Fam163b	0	0.672422906	8.921216735	11.26005291	11.13642327	51.63123043	153.1430282
Trpm5	0.25057124	0.448281937	0	0.99353408	1.044039682	0	0
Ascl2	0.50114248	0.672422906	0	0	0.696026455	0	0.489274851
Rarres2	0.751713719	4.931101308	7.269139562	7.617094615	14.26854232	31.31184297	16.63534492
Pttg1ip	36.08225853	38.10396465	50.22314606	46.36492374	54.63807668	48.63328802	44.03473656
Trpm2	0.25057124	1.120704843	2.973738912	0.99353408	1.392052909	6.995198962	15.16752037
Ube2g2	60.63824003	74.19066058	59.80519367	64.91089324	62.99039414	59.29263882	59.69153178
Mpo	0.751713719	0	6.938724127	0.331178027	0	0.666209425	0
Met	2.505712398	0.672422906	5.947477823	5.961204481	7.656291	11.32556022	2.935649104
Slc16a12	2.505712398	2.689691622	3.304154346	3.311780267	1.740066136	1.665523562	3.424923954
Syn2	1.002284959	7.62079293	47.57982259	57.62497665	76.21489678	259.8216757	311.6680799
Elk1	11.27570579	22.41409685	21.14658782	23.5136399	26.44900527	37.97393722	59.69153178
Nav1	11.77684827	23.5348017	89.87299822	60.60557889	42.80562696	17.65454976	47.94893536
Tnpo1	186.1744312	154.4331273	116.9670639	75.5085901	40.71754759	21.98491102	38.6527132
Myod1	0	0	0	0.99353408	0	0	0.489274851
Rnmt	51.11653292	52.0007047	26.10281934	33.4489807	29.58112432	33.31047125	25.93156708
Kcnq1	0.50114248	0.672422906	1.652077173	1.655890134	0.696026455	0.333104712	0.489274851
Srp14	232.7806818	290.4866952	222.7000029	254.0135465	289.8950183	282.8059009	192.7742912
6330409D20Rik	0.25057124	3.362114528	6.608308693	4.305314348	5.916224864	2.331732987	0.978549701
Cdk9	73.91851574	72.6216738	79.63011975	77.49565826	98.13973009	88.2727488	87.58019826
Tor2a	40.59254084	32.50044044	35.02403607	32.78662465	36.54138887	27.64769113	24.95301738
Fpgs	11.27570579	8.069074867	13.21661739	10.92887488	13.57251586	3.664151837	6.360573058
Mrtfb	15.03427439	10.53462552	15.19910999	16.89007936	13.22450264	60.62505767	163.4178001
Cbx5	219.2498348	210.0200875	194.2842756	120.2176237	51.15794441	29.64631941	104.704818
Apobec3	4.510282316	2.689691622	1.982492608	2.318246187	1.392052909	3.331047125	0.978549701
Taf7l	0.25057124	0	0	0	0	0	0.489274851
Sardh	1.252856199	4.931101308	5.617062389	6.623560535	6.264238091	3.331047125	8.317672461
Vav2	20.7974129	35.638414	36.34569781	33.4489807	21.92483332	6.662094249	5.382023357
Tex15	4.009139837	4.931101308	5.617062389	1.98706816	2.436092591	0	0
Ppp2cb	128.7936172	180.8817616	194.9451064	220.2333878	228.9927036	229.8422516	204.0276127
G0s2	3.006854877	4.258678402	5.617062389	6.292382508	10.78841005	16.98834034	11.74259642
Dmap1	47.35796432	47.29374436	48.90148433	56.30026455	62.29436768	40.30567021	26.42084193
Pla2g12b	0	0	0	0	0	0	0
Mcu	7.266565954	9.413920678	19.82492608	19.20832555	15.312582	12.65797907	22.01736828
Oit3	0.25057124	0	0	0.331178027	0	0	0
Tex11	0	0	0	0.662356053	0.348013227	0	0.489274851
Bcr	14.53313191	29.36246688	75.66513453	48.3519919	25.75297882	18.32075919	58.71298208
Fxyd5	8.769993392	6.500088087	10.57329391	24.50717398	14.26854232	12.99108379	13.69969582
Kcnd1	0.50114248	2.017268717	3.634569781	3.642958294	5.568211637	4.663465975	7.82839761
Tfcp2	11.27570579	18.82784136	21.14658782	14.57183318	12.87648941	5.662780112	12.72114612
Pou6f2	0	0	0	0	0	0	0
Pou6f1	6.264280995	41.46607918	58.15311649	53.3196623	36.88940209	30.31252883	65.07355513
Ubp1	28.06397886	35.638414	42.9540065	37.09193899	24.01291268	12.99108379	26.91011679
Nuak2	29.81797753	31.60387656	16.52077173	10.26651883	4.524171955	0	2.935649104
Cilk1	19.04341422	32.94872237	66.08308693	42.72196545	21.22880686	14.98971206	14.67824552
Sdhb	310.2071949	307.2972679	286.8005973	323.2297541	457.6373939	483.0018331	269.1011679
Cox4i2	4.009139837	3.362114528	8.260385866	4.967670401	4.524171955	10.32624609	3.914198805
Snap47	77.17594185	127.984493	271.2710718	295.0796218	348.3612405	433.7023356	410.9908745
Wnt3a	5.261996035	3.362114528	1.321661739	0	0.348013227	0	0
Kdsr	7.266565954	8.517356804	14.53827912	8.941806722	11.4844365	11.32556022	19.57099403
Vps4b	50.11424796	43.4833479	31.05905086	33.11780267	21.57682009	25.98216757	30.82431559
Rps25	3125.876216	2429.688099	1331.904617	1646.617149	1622.089652	877.7309173	825.406673
Nxf2	0.751713719	0.224140969	0.330415435	0.331178027	0	0	0
Tafazzin	23.05255406	23.31066073	25.44198847	18.21479147	13.57251586	19.65317804	32.29214014
Kif19a	0.25057124	0	1.321661739	0.331178027	2.088079364	3.664151837	2.935649104
Aldh3a2	16.03655935	16.58643167	22.79866499	30.13720043	31.32119046	36.64151837	36.20633895
Zmynd10	0.50114248	3.586255496	4.625816085	4.305314348	7.656291	2.6648377	3.914198805
Tmem115	20.29627042	32.50044044	42.62359107	36.09840491	53.594037	37.3077278	35.7170641
Hyal2	77.42651309	80.4666077	48.57106889	54.31319638	55.68211637	16.32213091	11.25332156
Ifrd2	24.30541026	14.12088102	11.89495565	9.604162775	8.700330682	5.995884824	6.360573058
Hyal1	1.503427439	3.362114528	3.964985216	4.967670401	3.8281455	1.665523562	7.82839761
Tusc2	54.12338779	58.50079279	64.43100975	81.46979458	115.1923782	167.2185657	108.129742
Nprl2	21.79969786	32.27629947	32.05029716	45.70256769	45.58973277	50.29881158	40.12053775
Slc38a3	5.763138515	10.53462552	26.43323477	24.50717398	50.80993118	57.62711526	53.82023357
Cacna2d2	6.013709755	22.41409685	65.75267149	36.42958294	48.02582537	14.98971206	14.18897067
